Date,Open,High,Low,Close,Adj Close,Volume
2/12/1997,0.140625,0.141741,0.138393,0.140625,0.120567,176265600
2/13/1997,0.140625,0.143973,0.138393,0.143973,0.123437,195832000
2/14/1997,0.145089,0.146205,0.142857,0.145647,0.124873,237249600
2/18/1997,0.148438,0.159598,0.145089,0.159598,0.136834,368278400
2/19/1997,0.159598,0.159598,0.152902,0.157366,0.13492,241292800
2/20/1997,0.157366,0.157366,0.151786,0.151786,0.130136,124947200
2/21/1997,0.15067,0.151786,0.142857,0.146205,0.125351,211086400
2/24/1997,0.145089,0.15067,0.145089,0.148438,0.127266,117588800
2/25/1997,0.151786,0.155134,0.15067,0.15067,0.129179,138084800
2/26/1997,0.151786,0.152902,0.149554,0.152902,0.131093,103174400
2/27/1997,0.151786,0.152902,0.149554,0.151786,0.130136,102995200
2/28/1997,0.15067,0.15067,0.145089,0.145089,0.124394,121878400
3/3/1997,0.147321,0.147321,0.142857,0.143973,0.123437,130457600
3/4/1997,0.145089,0.147321,0.142857,0.147321,0.126308,103196800
3/5/1997,0.148438,0.151786,0.147321,0.151786,0.130136,96163200
3/6/1997,0.151786,0.151786,0.147321,0.148438,0.127266,116289600
3/7/1997,0.149554,0.149554,0.146205,0.147321,0.126308,70616000
3/10/1997,0.148438,0.149554,0.146763,0.148438,0.127266,99187200
3/11/1997,0.148438,0.148438,0.142857,0.146205,0.125351,98504000
3/12/1997,0.145089,0.149554,0.143973,0.145089,0.124394,70996800
3/13/1997,0.146205,0.146205,0.143973,0.146205,0.125351,105089600
3/14/1997,0.146205,0.149554,0.145089,0.147879,0.126786,230417600
3/17/1997,0.145089,0.147321,0.142857,0.147321,0.126308,192752000
3/18/1997,0.146205,0.147321,0.143973,0.145089,0.124394,127075200
3/19/1997,0.146205,0.146205,0.141741,0.143973,0.123437,208230400
3/20/1997,0.142857,0.15625,0.141741,0.154018,0.13205,317038400
3/21/1997,0.15625,0.15625,0.146205,0.148438,0.127266,136460800
3/24/1997,0.147321,0.148438,0.145089,0.147321,0.126308,71220800
3/25/1997,0.148438,0.148438,0.143555,0.147321,0.126308,112560000
3/26/1997,0.146205,0.15067,0.145089,0.149554,0.128222,106836800
3/27/1997,0.15625,0.171875,0.154018,0.166295,0.142576,1138905600
3/31/1997,0.166295,0.172991,0.154018,0.162946,0.139704,970244800
4/1/1997,0.157366,0.15904,0.155134,0.15625,0.133963,220259200
4/2/1997,0.159598,0.161272,0.157366,0.160714,0.137791,222432000
4/3/1997,0.165179,0.170759,0.162946,0.168527,0.144489,548856000
4/4/1997,0.170759,0.175223,0.169643,0.171875,0.14736,475249600
4/7/1997,0.176339,0.177455,0.171875,0.174107,0.149273,255259200
4/8/1997,0.175223,0.175223,0.166295,0.170759,0.146403,193827200
4/9/1997,0.171875,0.171875,0.168527,0.169643,0.145446,244988800
4/10/1997,0.169643,0.170759,0.165179,0.168527,0.144489,116984000
4/11/1997,0.168527,0.168527,0.16183,0.162946,0.139704,79564800
4/14/1997,0.164063,0.168527,0.160714,0.167411,0.143532,112358400
4/15/1997,0.170759,0.171875,0.16183,0.164621,0.14114,136046400
4/16/1997,0.166295,0.169643,0.164063,0.165737,0.142097,86217600
4/17/1997,0.162946,0.170759,0.16183,0.169643,0.145446,219464000
4/18/1997,0.170759,0.170759,0.164063,0.164063,0.140662,141444800
4/21/1997,0.166295,0.166295,0.160714,0.160714,0.137791,89152000
4/22/1997,0.16183,0.165179,0.159598,0.165179,0.141619,94651200
4/23/1997,0.164063,0.165179,0.16183,0.16183,0.138747,54488000
4/24/1997,0.165179,0.165179,0.158482,0.159598,0.136834,74939200
4/25/1997,0.157366,0.159598,0.155134,0.15625,0.133963,87382400
4/28/1997,0.158482,0.159598,0.15625,0.157366,0.13492,46771200
4/29/1997,0.160714,0.160714,0.15625,0.157924,0.135399,51755200
4/30/1997,0.151786,0.154018,0.149554,0.151786,0.130136,257633600
5/1/1997,0.15067,0.152902,0.149554,0.151786,0.130136,72340800
5/2/1997,0.151786,0.152902,0.149554,0.151786,0.130136,101987200
5/5/1997,0.151786,0.152902,0.149554,0.151786,0.130136,98492800
5/6/1997,0.151786,0.152902,0.149554,0.15067,0.129179,83148800
5/7/1997,0.15067,0.151786,0.146205,0.147321,0.126308,114217600
5/8/1997,0.148438,0.152902,0.147321,0.151786,0.130136,82936000
5/9/1997,0.151786,0.15625,0.151786,0.152344,0.130614,188372800
5/12/1997,0.154018,0.157366,0.151786,0.156808,0.134442,164976000
5/13/1997,0.15625,0.159598,0.151786,0.156808,0.134442,197019200
5/14/1997,0.159598,0.160714,0.15625,0.157924,0.135399,135643200
5/15/1997,0.158482,0.160714,0.15625,0.158482,0.135877,99008000
5/16/1997,0.15625,0.157366,0.154018,0.154018,0.13205,93296000
5/19/1997,0.15625,0.157366,0.151786,0.151786,0.130136,52259200
5/20/1997,0.151786,0.155692,0.149554,0.154018,0.13205,84828800
5/21/1997,0.152902,0.152902,0.147321,0.15067,0.129179,122248000
5/22/1997,0.149554,0.15067,0.147321,0.148438,0.127266,76764800
5/23/1997,0.148438,0.151786,0.148438,0.15067,0.129179,67032000
5/27/1997,0.149554,0.155134,0.149554,0.154018,0.13205,82084800
5/28/1997,0.155134,0.15625,0.151786,0.151786,0.130136,87539200
5/29/1997,0.152902,0.152902,0.148438,0.148438,0.127266,111182400
5/30/1997,0.147321,0.151786,0.146205,0.148438,0.127266,177329600
6/2/1997,0.151786,0.151786,0.149554,0.151228,0.129658,41585600
6/3/1997,0.149554,0.151228,0.148438,0.148996,0.127744,65240000
6/4/1997,0.148438,0.149554,0.147321,0.148438,0.127266,80404800
6/5/1997,0.148438,0.152902,0.147879,0.148996,0.127744,64612800
6/6/1997,0.148438,0.149554,0.147321,0.149554,0.128222,52875200
6/9/1997,0.148996,0.151228,0.148438,0.148438,0.127266,74804800
6/10/1997,0.149554,0.149554,0.143415,0.145089,0.124394,139048000
6/11/1997,0.145647,0.146763,0.145089,0.145647,0.124873,105403200
6/12/1997,0.146205,0.146205,0.142857,0.143415,0.122959,78691200
6/13/1997,0.143415,0.143973,0.140625,0.141183,0.121045,132070400
6/16/1997,0.141741,0.141741,0.137277,0.138393,0.118653,134008000
6/17/1997,0.138951,0.147321,0.138393,0.145926,0.125112,142251200
6/18/1997,0.143973,0.145089,0.140625,0.142299,0.122002,109648000
6/19/1997,0.142857,0.142857,0.140067,0.140625,0.120567,121027200
6/20/1997,0.140067,0.140625,0.138393,0.138951,0.119132,110185600
6/23/1997,0.138393,0.139509,0.137277,0.137277,0.117696,99545600
6/24/1997,0.137835,0.138951,0.136161,0.136719,0.117218,111148800
6/25/1997,0.136719,0.137277,0.133929,0.135045,0.115783,198632000
6/26/1997,0.135045,0.135045,0.13058,0.131138,0.112433,381987200
6/27/1997,0.131138,0.132254,0.13058,0.131138,0.112433,157953600
6/30/1997,0.131696,0.131696,0.125,0.127232,0.109084,171180800
7/1/1997,0.124442,0.125,0.117188,0.117746,0.100951,450676800
7/2/1997,0.118304,0.11942,0.116071,0.116629,0.099994,249961600
7/3/1997,0.117188,0.123884,0.116071,0.12221,0.104779,186782400
7/7/1997,0.124442,0.127232,0.122768,0.123326,0.105735,191475200
7/8/1997,0.123884,0.125,0.12221,0.122768,0.105257,95692800
7/9/1997,0.123326,0.123884,0.121652,0.12221,0.104779,142016000
7/10/1997,0.114955,0.11942,0.113839,0.118304,0.10143,492508800
7/11/1997,0.11942,0.138393,0.118862,0.135603,0.116261,734944000
7/14/1997,0.136161,0.139509,0.132813,0.139509,0.11961,411006400
7/15/1997,0.140625,0.142857,0.139509,0.142299,0.122002,418353600
7/16/1997,0.141183,0.147321,0.139509,0.146763,0.125829,446252800
7/17/1997,0.151786,0.16183,0.146763,0.15625,0.133963,746267200
7/18/1997,0.159598,0.160156,0.152344,0.154855,0.132767,317564800
7/21/1997,0.156808,0.157924,0.142857,0.144252,0.123677,354916800
7/22/1997,0.146205,0.148996,0.145647,0.147879,0.126786,231336000
7/23/1997,0.149554,0.15067,0.142857,0.143973,0.123437,141288000
7/24/1997,0.143973,0.143973,0.139509,0.141183,0.121045,133492800
7/25/1997,0.141741,0.147879,0.140625,0.145089,0.124394,217963200
7/28/1997,0.146763,0.147321,0.145089,0.146763,0.125829,110510400
7/29/1997,0.146763,0.148438,0.146205,0.147321,0.126308,71243200
7/30/1997,0.151228,0.157924,0.149554,0.155134,0.133006,374304000
7/31/1997,0.155134,0.158482,0.154018,0.15625,0.133963,263816000
8/1/1997,0.157366,0.171317,0.156808,0.171317,0.146881,481913600
8/4/1997,0.171317,0.176897,0.171317,0.176339,0.151187,611318400
8/5/1997,0.178013,0.178571,0.173968,0.176339,0.151187,247128000
8/6/1997,0.225446,0.247768,0.223214,0.234933,0.201423,4190480000
8/7/1997,0.256696,0.263951,0.253348,0.260603,0.223432,3755438400
8/8/1997,0.248326,0.253348,0.233259,0.239397,0.205251,1814164800
8/11/1997,0.234933,0.236049,0.209821,0.219308,0.188027,1550998400
8/12/1997,0.214844,0.216518,0.195313,0.196987,0.16889,1048398400
8/13/1997,0.198661,0.21317,0.182478,0.210938,0.180851,1201424000
8/14/1997,0.210938,0.216518,0.202567,0.205357,0.176066,434448000
8/15/1997,0.206473,0.209263,0.203683,0.207589,0.17798,260960000
8/18/1997,0.208147,0.212054,0.203125,0.210938,0.180851,217840000
8/19/1997,0.211496,0.21875,0.208147,0.218192,0.18707,289161600
8/20/1997,0.218192,0.22433,0.21596,0.219866,0.188505,324307200
8/21/1997,0.21875,0.220424,0.21317,0.214286,0.183721,259280000
8/22/1997,0.209263,0.214286,0.208705,0.210938,0.180851,227628800
8/25/1997,0.210938,0.211496,0.204799,0.205915,0.176544,138633600
8/26/1997,0.202009,0.205357,0.197545,0.198661,0.170325,226206400
8/27/1997,0.199777,0.203125,0.195313,0.202567,0.173674,190635200
8/28/1997,0.197545,0.200893,0.196429,0.196429,0.168411,95670400
8/29/1997,0.194754,0.196429,0.191964,0.194196,0.166497,109670400
9/2/1997,0.196429,0.201451,0.195871,0.199777,0.171282,186043200
9/3/1997,0.199777,0.207589,0.199219,0.200893,0.172239,284132800
9/4/1997,0.201451,0.204241,0.198661,0.200893,0.172239,122539200
9/5/1997,0.202009,0.204241,0.196429,0.198103,0.169847,136707200
9/8/1997,0.198661,0.198661,0.191406,0.191964,0.164583,175156800
9/9/1997,0.19029,0.195313,0.189732,0.194754,0.166975,159028800
9/10/1997,0.194196,0.206473,0.193638,0.204799,0.175587,274064000
9/11/1997,0.204241,0.205357,0.196987,0.199777,0.171282,209876800
9/12/1997,0.198103,0.198661,0.191406,0.196987,0.16889,113680000
9/15/1997,0.195313,0.197545,0.191964,0.191964,0.164583,96913600
9/16/1997,0.196987,0.197684,0.194196,0.195871,0.167933,134220800
9/17/1997,0.196429,0.196429,0.193638,0.194754,0.166975,86766400
9/18/1997,0.191964,0.200893,0.191964,0.199219,0.170803,169164800
9/19/1997,0.198103,0.198103,0.194196,0.195871,0.167933,94931200
9/22/1997,0.197545,0.205915,0.196429,0.203683,0.174631,200368000
9/23/1997,0.198661,0.198661,0.193638,0.194196,0.166497,200536000
9/24/1997,0.193638,0.194196,0.190848,0.191964,0.164583,222432000
9/25/1997,0.19029,0.194196,0.1875,0.188616,0.161713,223384000
9/26/1997,0.191964,0.195871,0.188616,0.19029,0.163148,208320000
9/29/1997,0.193638,0.198661,0.192522,0.196987,0.16889,167238400
9/30/1997,0.196429,0.199219,0.193638,0.193638,0.166018,140571200
10/1/1997,0.193638,0.194196,0.190848,0.192243,0.164822,130468800
10/2/1997,0.191406,0.196429,0.190848,0.195871,0.167933,135408000
10/3/1997,0.196429,0.198661,0.193638,0.197545,0.169368,162232000
10/6/1997,0.198103,0.198661,0.193638,0.195871,0.167933,93296000
10/7/1997,0.195313,0.196429,0.194754,0.194754,0.166975,109289600
10/8/1997,0.194196,0.194754,0.19029,0.191964,0.164583,108841600
10/9/1997,0.189732,0.200893,0.189174,0.194196,0.166497,187331200
10/10/1997,0.191964,0.203125,0.191964,0.202567,0.173674,270401600
10/13/1997,0.203125,0.204241,0.198103,0.202567,0.173674,158625600
10/14/1997,0.202567,0.203125,0.198103,0.202567,0.173674,165816000
10/15/1997,0.197545,0.220982,0.197545,0.212612,0.182286,810868800
10/16/1997,0.188616,0.196987,0.186384,0.191964,0.164583,739188800
10/17/1997,0.188616,0.188616,0.177455,0.179688,0.154058,438670400
10/20/1997,0.179688,0.180246,0.166295,0.166853,0.143054,411835200
10/21/1997,0.168527,0.172433,0.166853,0.170201,0.145924,475272000
10/22/1997,0.170201,0.171875,0.165179,0.165737,0.142097,151177600
10/23/1997,0.160714,0.162388,0.158482,0.158482,0.135877,186782400
10/24/1997,0.16183,0.164063,0.147321,0.147879,0.126786,388236800
10/27/1997,0.149554,0.16183,0.149554,0.149554,0.128222,329358400
10/28/1997,0.142857,0.165179,0.141741,0.16183,0.138747,343313600
10/29/1997,0.164621,0.165179,0.154018,0.15625,0.133963,177587200
10/30/1997,0.152344,0.156808,0.147321,0.147321,0.126308,188955200
10/31/1997,0.155134,0.155134,0.148438,0.152065,0.130375,267086400
11/3/1997,0.156808,0.158482,0.152344,0.155134,0.133006,126011200
11/4/1997,0.158482,0.16183,0.15625,0.160156,0.137312,168593600
11/5/1997,0.162946,0.166295,0.161272,0.164063,0.140662,387116800
11/6/1997,0.168527,0.174107,0.168527,0.169643,0.145446,617086400
11/7/1997,0.168527,0.178571,0.167411,0.176339,0.151187,795614400
11/10/1997,0.1875,0.191964,0.165179,0.166853,0.143054,1398241600
11/11/1997,0.169643,0.169643,0.16183,0.164063,0.140662,332483200
11/12/1997,0.161272,0.165179,0.156808,0.157366,0.13492,208062400
11/13/1997,0.160714,0.161272,0.15625,0.160714,0.137791,257521600
11/14/1997,0.162946,0.165179,0.160714,0.164621,0.14114,135038400
11/17/1997,0.168527,0.169085,0.163644,0.165179,0.141619,205027200
11/18/1997,0.165179,0.165179,0.161272,0.161272,0.138269,146641600
11/19/1997,0.159598,0.163504,0.159598,0.162946,0.139704,79587200
11/20/1997,0.162388,0.166295,0.16183,0.165179,0.141619,128172800
11/21/1997,0.166295,0.166853,0.160714,0.162388,0.139226,97776000
11/24/1997,0.156808,0.160714,0.15625,0.157366,0.13492,157348800
11/25/1997,0.157924,0.159598,0.15067,0.155134,0.133006,205430400
11/26/1997,0.155134,0.157924,0.154018,0.15625,0.133963,60412800
11/28/1997,0.157366,0.159598,0.155692,0.158482,0.135877,41316800
12/1/1997,0.157924,0.160156,0.154018,0.158482,0.135877,87236800
12/2/1997,0.155134,0.15625,0.141741,0.141741,0.121524,396816000
12/3/1997,0.143415,0.143973,0.140067,0.140625,0.120567,343056000
12/4/1997,0.142857,0.142857,0.139509,0.139509,0.11961,199640000
12/5/1997,0.138951,0.142857,0.138951,0.141183,0.121045,221468800
12/8/1997,0.138951,0.140625,0.137277,0.138951,0.119132,133582400
12/9/1997,0.138393,0.140067,0.133929,0.136161,0.11674,243051200
12/10/1997,0.134487,0.134487,0.129464,0.131696,0.112912,194880000
12/11/1997,0.128906,0.130022,0.123884,0.130022,0.111476,256939200
12/12/1997,0.131696,0.132813,0.125,0.126116,0.108127,160563200
12/15/1997,0.126116,0.127232,0.122768,0.124442,0.106692,165894400
12/16/1997,0.125,0.128348,0.125,0.12779,0.109563,185628800
12/17/1997,0.12779,0.130022,0.124442,0.124442,0.106692,265294400
12/18/1997,0.125,0.125,0.122768,0.123326,0.105735,202048000
12/19/1997,0.121094,0.123884,0.118304,0.12221,0.104779,190612800
12/22/1997,0.123884,0.125,0.117746,0.118862,0.101908,159476800
12/23/1997,0.117188,0.118862,0.115513,0.115513,0.099037,458830400
12/24/1997,0.116071,0.118304,0.116071,0.117188,0.100473,97832000
12/26/1997,0.116629,0.11942,0.116071,0.118862,0.101908,107878400
12/29/1997,0.118862,0.119978,0.114955,0.117188,0.100473,278196800
12/30/1997,0.116071,0.119978,0.113839,0.117746,0.100951,342507200
12/31/1997,0.117188,0.121652,0.115513,0.117188,0.100473,406358400
1/2/1998,0.121652,0.145089,0.120536,0.145089,0.124394,718110400
1/5/1998,0.147321,0.147879,0.135603,0.141741,0.121524,651873600
1/6/1998,0.142299,0.178571,0.131696,0.169085,0.144968,1812473600
1/7/1998,0.167969,0.169643,0.154576,0.15625,0.133963,1041622400
1/8/1998,0.155692,0.166295,0.151228,0.162388,0.139226,774020800
1/9/1998,0.16183,0.172991,0.15625,0.162388,0.139226,886547200
1/12/1998,0.155692,0.166295,0.152902,0.162946,0.139704,516398400
1/13/1998,0.166295,0.175223,0.165179,0.174107,0.149273,636854400
1/14/1998,0.177455,0.178013,0.171875,0.176339,0.151187,589265600
1/15/1998,0.171317,0.176339,0.166295,0.171317,0.146881,559272000
1/16/1998,0.173549,0.173549,0.166853,0.167969,0.144011,246355200
1/20/1998,0.170201,0.172433,0.166295,0.170201,0.145924,241561600
1/21/1998,0.167411,0.170201,0.165737,0.168806,0.144728,190209600
1/22/1998,0.166853,0.176339,0.166295,0.171875,0.14736,329728000
1/23/1998,0.172991,0.175781,0.171875,0.174107,0.149273,233161600
1/26/1998,0.173549,0.174665,0.167969,0.173549,0.148795,146440000
1/27/1998,0.171317,0.175781,0.169643,0.170759,0.146403,112235200
1/28/1998,0.171317,0.172991,0.166295,0.171317,0.146881,151121600
1/29/1998,0.169085,0.170759,0.165179,0.165179,0.141619,211881600
1/30/1998,0.163504,0.168527,0.162946,0.163504,0.140183,162444800
2/2/1998,0.165179,0.165179,0.155134,0.157924,0.135399,636742400
2/3/1998,0.157924,0.166295,0.157924,0.163504,0.140183,402617600
2/4/1998,0.161272,0.165179,0.160714,0.162946,0.139704,170195200
2/5/1998,0.162946,0.165179,0.160714,0.163504,0.140183,238268800
2/6/1998,0.164063,0.166853,0.162946,0.165179,0.141619,202339200
2/9/1998,0.164063,0.174107,0.164063,0.171317,0.146881,494670400
2/10/1998,0.170759,0.174665,0.170201,0.173549,0.148795,422016000
2/11/1998,0.174107,0.174107,0.168527,0.169643,0.145446,211668800
2/12/1998,0.170759,0.173549,0.170201,0.172991,0.148316,203750400
2/13/1998,0.171317,0.177455,0.169643,0.174107,0.149273,207995200
2/17/1998,0.174107,0.176339,0.174107,0.175223,0.15023,182750400
2/18/1998,0.174665,0.185268,0.174665,0.183594,0.157407,494592000
2/19/1998,0.186384,0.186942,0.178571,0.182478,0.15645,399660800
2/20/1998,0.183036,0.183594,0.176897,0.178571,0.153101,325416000
2/23/1998,0.179688,0.19308,0.178571,0.189732,0.16267,477489600
2/24/1998,0.19029,0.190848,0.185268,0.19029,0.163148,456590400
2/25/1998,0.19029,0.203125,0.186942,0.199219,0.170803,712667200
2/26/1998,0.199219,0.210379,0.195313,0.209821,0.179893,595134400
2/27/1998,0.208147,0.21317,0.201451,0.210938,0.180851,519601600
3/2/1998,0.210379,0.210379,0.198661,0.203125,0.174152,400444800
3/3/1998,0.195313,0.207031,0.19308,0.206473,0.177023,334073600
3/4/1998,0.204241,0.220982,0.204241,0.218192,0.18707,817824000
3/5/1998,0.207589,0.216518,0.206473,0.214844,0.1842,675124800
3/6/1998,0.21317,0.21875,0.208705,0.218192,0.18707,666467200
3/9/1998,0.212054,0.217076,0.200893,0.203125,0.174152,574929600
3/10/1998,0.205357,0.21875,0.204799,0.214844,0.1842,712902400
3/11/1998,0.22433,0.233817,0.219308,0.233259,0.199988,1214337600
3/12/1998,0.233259,0.241071,0.228237,0.241071,0.206686,744363200
3/13/1998,0.243304,0.243304,0.234375,0.242188,0.207643,566160000
3/16/1998,0.242188,0.243304,0.233817,0.238281,0.204294,402360000
3/17/1998,0.236607,0.238281,0.231027,0.235212,0.201663,410256000
3/18/1998,0.232143,0.240513,0.232143,0.240513,0.206207,276998400
3/19/1998,0.239955,0.240513,0.237165,0.238839,0.204772,160059200
3/20/1998,0.238281,0.239955,0.232143,0.235491,0.201902,215476800
3/23/1998,0.231585,0.234375,0.219866,0.233259,0.199988,414736000
3/24/1998,0.235491,0.25,0.234375,0.25,0.214341,675931200
3/25/1998,0.246652,0.247768,0.235491,0.242467,0.207883,387374400
3/26/1998,0.238839,0.241071,0.236049,0.237165,0.203337,202966400
3/27/1998,0.237723,0.243862,0.235491,0.240513,0.206207,255595200
3/30/1998,0.238839,0.245536,0.238839,0.244978,0.210036,250700800
3/31/1998,0.244978,0.248326,0.243304,0.245536,0.210514,266896000
4/1/1998,0.244978,0.248326,0.241629,0.245536,0.210514,186883200
4/2/1998,0.243862,0.244978,0.240513,0.243862,0.209079,194308800
4/3/1998,0.242188,0.243304,0.239397,0.241629,0.207164,203067200
4/6/1998,0.241071,0.241071,0.233817,0.234375,0.200945,347592000
4/7/1998,0.230469,0.232143,0.222098,0.227679,0.195204,292700800
4/8/1998,0.225446,0.226563,0.220424,0.223214,0.191376,225198400
4/9/1998,0.223772,0.231027,0.223214,0.228795,0.196161,170307200
4/13/1998,0.228795,0.238281,0.223214,0.236049,0.20238,288299200
4/14/1998,0.235491,0.243304,0.235491,0.240513,0.206207,327846400
4/15/1998,0.242746,0.245536,0.237723,0.244978,0.210036,557513600
4/16/1998,0.261161,0.264509,0.251674,0.25558,0.219125,1837953600
4/17/1998,0.255022,0.25558,0.24721,0.249442,0.213863,592166400
4/20/1998,0.246652,0.263393,0.246094,0.258929,0.221997,517776000
4/21/1998,0.259487,0.260045,0.254464,0.258929,0.221997,348028800
4/22/1998,0.256696,0.258929,0.245536,0.245536,0.210514,284950400
4/23/1998,0.244978,0.258929,0.242746,0.24721,0.211949,475294400
4/24/1998,0.247768,0.252232,0.245536,0.249442,0.213863,215544000
4/27/1998,0.238839,0.247768,0.238839,0.247768,0.212428,409796800
4/28/1998,0.248884,0.25,0.234375,0.240513,0.206207,237171200
4/29/1998,0.240513,0.244978,0.238839,0.241071,0.206686,189537600
4/30/1998,0.24442,0.246652,0.241629,0.24442,0.209557,179950400
5/1/1998,0.245536,0.252232,0.239955,0.25,0.214341,184072000
5/4/1998,0.257813,0.263393,0.257813,0.259487,0.222475,571144000
5/5/1998,0.261161,0.266741,0.260045,0.265067,0.227259,419283200
5/6/1998,0.266741,0.271763,0.261161,0.270647,0.232043,897008000
5/7/1998,0.272879,0.273438,0.266741,0.269531,0.231086,552899200
5/8/1998,0.268415,0.272321,0.267299,0.271763,0.233,270816000
5/11/1998,0.27567,0.282366,0.274554,0.276228,0.236828,665022400
5/12/1998,0.272879,0.274554,0.267299,0.268973,0.230608,257812800
5/13/1998,0.268415,0.275112,0.264509,0.271763,0.233,314417600
5/14/1998,0.271205,0.271763,0.265625,0.268415,0.23013,162680000
5/15/1998,0.268415,0.271205,0.261161,0.263951,0.226302,272585600
5/18/1998,0.262277,0.263951,0.253348,0.254464,0.218169,232388800
5/19/1998,0.258371,0.262835,0.257254,0.262277,0.224867,218265600
5/20/1998,0.264509,0.266741,0.256696,0.263951,0.226302,190176000
5/21/1998,0.263951,0.265067,0.25558,0.257813,0.22104,130995200
5/22/1998,0.256696,0.256696,0.243862,0.248884,0.213384,266593600
5/26/1998,0.250558,0.252232,0.237723,0.238281,0.204294,311774400
5/27/1998,0.229353,0.239397,0.228795,0.238839,0.204772,370193600
5/28/1998,0.238839,0.248884,0.238839,0.244978,0.210036,298491200
5/29/1998,0.245536,0.246094,0.236049,0.237723,0.203815,216720000
6/1/1998,0.236607,0.246652,0.228795,0.234375,0.200945,319692800
6/2/1998,0.236049,0.243862,0.232143,0.239955,0.205729,179300800
6/3/1998,0.242188,0.243304,0.233817,0.234933,0.201423,145140800
6/4/1998,0.237723,0.239955,0.230469,0.239397,0.205251,156139200
6/5/1998,0.239955,0.243304,0.235491,0.239955,0.205729,123323200
6/8/1998,0.241071,0.24721,0.239397,0.243304,0.2086,126627200
6/9/1998,0.24442,0.254464,0.24442,0.252232,0.216255,275744000
6/10/1998,0.25,0.258929,0.246652,0.250558,0.21482,229230400
6/11/1998,0.251674,0.25558,0.248326,0.248326,0.212906,180118400
6/12/1998,0.246652,0.252232,0.24442,0.251116,0.215298,223854400
6/15/1998,0.243304,0.252232,0.243304,0.245536,0.210514,136662400
6/16/1998,0.24721,0.251116,0.243862,0.25,0.214341,129684800
6/17/1998,0.25,0.255022,0.249442,0.251116,0.215298,187174400
6/18/1998,0.247768,0.250558,0.242746,0.243862,0.209079,119996800
6/19/1998,0.24442,0.244978,0.238839,0.241629,0.207164,137558400
6/22/1998,0.241071,0.246094,0.238839,0.24442,0.209557,134568000
6/23/1998,0.244978,0.251116,0.243304,0.248326,0.212906,231056000
6/24/1998,0.247768,0.25558,0.243862,0.252232,0.216255,273795200
6/25/1998,0.255022,0.257254,0.25279,0.255022,0.218647,191811200
6/26/1998,0.254464,0.25558,0.247768,0.251674,0.215777,111115200
6/29/1998,0.252232,0.257254,0.250558,0.256138,0.219604,166185600
6/30/1998,0.25558,0.257254,0.251116,0.256138,0.219604,131062400
7/1/1998,0.257813,0.267857,0.254464,0.267299,0.229173,314115200
7/2/1998,0.265067,0.268415,0.258929,0.258929,0.221997,298110400
7/6/1998,0.263393,0.271205,0.260045,0.271205,0.232522,270950400
7/7/1998,0.271205,0.27567,0.267857,0.272321,0.233479,241472000
7/8/1998,0.274554,0.294085,0.273996,0.290737,0.249268,932814400
7/9/1998,0.294085,0.300223,0.280692,0.282924,0.242569,566608000
7/10/1998,0.287388,0.291295,0.283482,0.286272,0.24544,302523200
7/13/1998,0.285156,0.304688,0.284598,0.303013,0.259793,715388800
7/14/1998,0.303013,0.303571,0.295759,0.298549,0.255966,548531200
7/15/1998,0.300781,0.30971,0.299107,0.307478,0.263621,594966400
7/16/1998,0.33817,0.340402,0.319196,0.334821,0.287064,2561350400
7/17/1998,0.332589,0.332589,0.323103,0.329241,0.28228,629552000
7/20/1998,0.326451,0.327009,0.316964,0.323661,0.277496,383891200
7/21/1998,0.322545,0.330357,0.317522,0.31808,0.272711,329504000
7/22/1998,0.311942,0.31808,0.305804,0.3125,0.267927,280728000
7/23/1998,0.310826,0.31808,0.310268,0.311942,0.267448,253131200
7/24/1998,0.315848,0.316964,0.301897,0.30971,0.265535,271286400
7/27/1998,0.305804,0.311384,0.296875,0.307478,0.263621,214233600
7/28/1998,0.304129,0.309152,0.294643,0.300223,0.257401,225377600
7/29/1998,0.301339,0.320313,0.300781,0.313616,0.268883,447720000
7/30/1998,0.319754,0.328125,0.316964,0.325893,0.279409,362297600
7/31/1998,0.327009,0.328125,0.308036,0.309152,0.265056,183108800
8/3/1998,0.305804,0.317522,0.296875,0.313616,0.268883,301761600
8/4/1998,0.316964,0.321429,0.303571,0.305246,0.261707,293921600
8/5/1998,0.301339,0.321429,0.299107,0.321429,0.275582,454081600
8/6/1998,0.313058,0.329241,0.311384,0.329241,0.28228,438614400
8/7/1998,0.332031,0.333705,0.321429,0.325893,0.279409,298020800
8/10/1998,0.324219,0.339844,0.323661,0.338728,0.290414,488600000
8/11/1998,0.337054,0.366071,0.333705,0.348214,0.298547,1759475200
8/12/1998,0.354911,0.365513,0.352539,0.357701,0.30668,689774400
8/13/1998,0.356585,0.363839,0.351563,0.352121,0.301896,390779200
8/14/1998,0.363281,0.363839,0.352679,0.361607,0.310029,450777600
8/17/1998,0.366071,0.382254,0.356027,0.374442,0.321034,930876800
8/18/1998,0.378906,0.387277,0.377232,0.380022,0.325818,605953600
8/19/1998,0.388393,0.390625,0.366071,0.366071,0.313857,485990400
8/20/1998,0.366071,0.367188,0.359375,0.362723,0.310986,391921600
8/21/1998,0.357143,0.388951,0.348214,0.383929,0.329167,813377600
8/24/1998,0.387835,0.388393,0.358259,0.367746,0.315293,610176000
8/25/1998,0.378348,0.378348,0.359933,0.364397,0.312421,495566400
8/26/1998,0.356027,0.367188,0.352679,0.360491,0.309072,406481600
